title,author,date,headline,image,url
Moroccan Intellectual: Solution to ‘Brain Drain’ Is Creating Incentives,Yahia Hatim,"Jan 18, 2020",The number of young talented Moroccans who decide to leave Morocco for greener pastures is in constant growth.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Moroccan-Intellectual-Solution-to-‘Brain-Drain’-Is-Creating-Incentive-681x383.jpg,https://www.moroccoworldnews.com/2020/01/291462/moroccan-intellectual-solution-brain-drain-creating-incentives/
New Projects Consolidate Essaouira’s Status as City of Arts and Culture,Yahia Hatim,"Jan 18, 2020","Three months after UNESCO added Essaouira to its Creative Cities Network, two new projects have consolidated the Moroccan city’s image as a destination for art-lovers.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/New-Projects-Consolidate-Essaouira’s-Status-as-City-of-Arts-and-Culture-681x383.jpg,https://www.moroccoworldnews.com/2020/01/291454/new-projects-essaouira-status-city-arts-culture/
World Surf League Qualifying Series to Take Place in Morocco’s Taghazout,Hamza Guessous,"Jan 18, 2020","Pro Taghazout Bay will see the participation of the Moroccan surf ambassador, Ramzi Boukhiam, who qualified for the Tokyo 2020 Olympic Games. ",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/World-Surf-League-Qualifying-Series-to-Take-Place-in-Morocco’s-Taghazout-681x341.jpg,https://www.moroccoworldnews.com/2020/01/291449/surf-league-morocco-taghazout/
"Morocco Expects Windy, Snowy End of the Week",Yahia Hatim,"Jan 18, 2020","While some Moroccan regions benefit from the increase in winter tourism, other remote areas face a harsh winter.",https://www.moroccoworldnews.com/wp-content/uploads/2019/12/snowfall-in-moroccos-Ifrane-681x684.png,https://www.moroccoworldnews.com/2020/01/291448/morocco-windy-snowy-end-week/
Gabon Opens General Consulate in Laayoune,Safaa Kasraoui,"Jan 17, 2020",Gabon and Guinea opened general consulates in Morocco's southern provinces on the same day.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Gabon-Opens-General-Consulate-in-Laayoune-681x511.jpg,https://www.moroccoworldnews.com/2020/01/291438/gabon-general-consulate-laayoune/
King Mohammed VI‘s Combating Illiteracy in Mosques Program Continues to See...,Hamza Guessous,"Jan 17, 2020","Since its launch in 2000, 3,300,000 Moroccans have benefited from the program.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/King-Mohammed-VI-‘s-Combating-Illiteracy-in-Mosques-Program-Continues-to-See-Results-681x449.png,https://www.moroccoworldnews.com/2020/01/291431/illiteracy-king-mohammed-vi-morocco/
"Tunisia, Morocco Determined to Strengthen ‘Historical’ Relations",Safaa Kasraoui,"Jan 17, 2020","Moroccan officials, who flew to Tunis for the inauguration ceremony of the new Tunisian president, expressed Morocco’s determination to preserve the historical ties with Tunisia.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Tunisia-Morocco-Determined-to-Strengthen-‘Historical’-Relations-681x414.png,https://www.moroccoworldnews.com/2020/01/291428/tunisia-morocco-historical-relations/
New Report Ranks Morocco as Most Expensive Country in North Africa,Hamza Guessous,"Jan 17, 2020",The report found that five Swiss cities top the rankings of the most expensive countries worldwide.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/New-Report-Ranks-Morocco-as-Most-Expensive-Country-in-North-Africa-681x511.jpg,https://www.moroccoworldnews.com/2020/01/291415/morocco-expensive-north-africa/
"Morocco Climbs 2 Spots in 2020 Best Countries Ranking, Ranks 40th",Safaa Kasraoui,"Jan 17, 2020",Morocco’s ranking on the list has improved significantly over the three past years.,https://www.moroccoworldnews.com/wp-content/uploads/2019/11/chefchaouen-681x511.jpg,https://www.moroccoworldnews.com/2020/01/291408/morocco-2020-best-countries-ranking/
UK Minister: ‘Leaving the EU Allows Britain to Hit the Reset...,Tamba François Koundouno,"Jan 17, 2020","Amid speculation about Britain’s Erasmus membership and the future of the UK outside Europe, UK Minister Conor Burns told MWN that an “independent Britain” can remain a significant global actor.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Conor-Burns.jpg,https://www.moroccoworldnews.com/2020/01/291392/uk-minister-leaving-eu-britain-reset-button/
Report: China Outpaces US in Research and Development Annual Growth ,Hamza Guessous,"Jan 17, 2020",The report found that most US-conducted papers on research and development are co-authored by Chinese experts.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/China-Outpaces-US-in-Research-and-Development-Annual-Growth--681x453.jpg,https://www.moroccoworldnews.com/2020/01/291397/china-us-research-development/
New Casablanca-Beijing Flight Brings Morocco and China Closer,Yahia Hatim,"Jan 17, 2020","Morocco recorded 350,000 visits from Chinese tourists in 2019. The new flight is expected to increase the flow of visitors into Morocco.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/New-Casablanca-Beijing-Flight-Brings-Morocco-and-China-Closer.png,https://www.moroccoworldnews.com/2020/01/291391/new-casablanca-beijing-flight-morocco-china-closer/
Guinea Opens General Consulate in Morocco’s Dakhla,Safaa Kasraoui,"Jan 17, 2020",The inauguration of Guinea’s diplomatic mission in Dakhla is another achievement for Morocco’s diplomacy.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Guinea-Opens-General-Consulate-in-Morocco’s-Dakhla-681x511.jpg,https://www.moroccoworldnews.com/2020/01/291385/guinea-general-consulate-morocco-dakhla/
Moroccan Police Arrest Two Suspects for Armed Robbery in Sale,Yahia Hatim,"Jan 17, 2020",One of the suspects is an ex-convict who served a 20 year sentence for homicide.,https://www.moroccoworldnews.com/wp-content/uploads/2019/11/Marrakech-Police-Arrest-Italian-National-for-Hacking-Telephone-Systems-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291378/moroccan-police-two-suspects-armed-robbery-sale/
Morocco Sentences Policeman in ‘Hamza Mon Bb’ Blackmail Case,Safaa Kasraoui,"Jan 17, 2020",The policeman is the first suspect to receive a sentence for his involvement in the  infamous case.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Hamza-mon-bb-681x370.png,https://www.moroccoworldnews.com/2020/01/291377/morocco-policeman-hamza-mon-bb-blackmail/
Morocco Arrests 34-year Old Man for Pedophilia in El Jadida,Safaa Kasraoui,"Jan 17, 2020",Parents of the children filed a lawsuit against the suspect.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco-Arrests-34-year-Old-Man-for-Pedophilia-in-El-Jadida-681x447.png,https://www.moroccoworldnews.com/2020/01/291373/morocco-pedophilia-el-jadida/
Morocco’s 2020-2027 Water Plan Kicks Off at Full Speed,Yahia Hatim,"Jan 17, 2020","The region of Essaouira is the first beneficiary of the program, with projects worth more than MAD 1.38 billion (around €128 million) aiming to secure access to drinking water.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco’s-2020-2027-Water-Plan-Kicks-Off-at-Full-Speed-681x331.jpeg,https://www.moroccoworldnews.com/2020/01/291361/morocco-2020-2027-water-plan-full-speed/
Man Physically Assaults Moroccan Rapper ‘Psychoqueen’,Safaa Kasraoui,"Jan 17, 2020",This is not the first time the rapper has been the victim of physical abuse.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Man-Physically-Assaults-Moroccan-Rapper-‘Psychoqueen’-681x374.png,https://www.moroccoworldnews.com/2020/01/291360/moroccan-rapper-psychoqueen/
Student Facing Prison Sentence for Insulting King Out on Provisional Release,Hamza Guessous,"Jan 17, 2020","The student, convicted of insulting the Royal institution, will return to court on Monday, January 20.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Student-Facing-Prison-Sentence-for-Insulting-King-Out-on-Provisional-Release.jpg,https://www.moroccoworldnews.com/2020/01/291357/student-prison-insulting-king/
"Morocco’s Medi1TV Gives Entrepreneurs the Chance to Win MAD 100,000 ",Morocco World News,"Jan 17, 2020",Medi1TV is launching the new program in partnership with the Banque Populaire group.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco’s-Medi1TV-Gives-Entrepreneurs-the-Chance-to-Win-MAD-100000-.jpg,https://www.moroccoworldnews.com/2020/01/291354/entrepreneurship-morocco-projects/
Almost 3 Million Tourists Visited Marrakech in 2019,Susanna Spurgeon,"Jan 17, 2020",Marrakech closed out the decade by continuing to uphold its place as Morocco’s primary tourist destination.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Bahia-palace-Marrakech-681x511.jpg,https://www.moroccoworldnews.com/2020/01/291346/3-million-tourists-marrakech-2019/
"Morocco, World Bank Finalize $275 Million Natural Disaster Fund",Safaa Kasraoui,"Jan 17, 2020","The bank  announced the loan in December  2019, seeking to help Morocco to develop its intervention against natural disasters and climate related shocks.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco-World-Bank-Finalize-275-Million-Natural-Disaster-Fund.png,https://www.moroccoworldnews.com/2020/01/291345/morocco-world-bank-natural-disaster-fund/
FM: Opening of Rwanda Embassy Shows Strong Status of Morocco in...,Safaa Kasraoui,"Jan 16, 2020",The two countries established diplomatic ties following the royal visit to Rwanda in 2016.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Opening-of-Rwanda-Embassy-Shows-Strong-Status-of-Morocco-in-Africa-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291339/rwanda-embassy-morocco-africa/
UAE Police Still Searching for Moroccan Blackmail Suspect Aicha Ayach,Safaa Kasraoui,"Jan 16, 2020","A video appearing to show Ayach in a UAE court went viral earlier this year, suggesting her arrest.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/UAE-Police-Still-Searching-for-Moroccan-Blackmail-Suspect-Aicha-Ayach-681x426.jpg,https://www.moroccoworldnews.com/2020/01/291336/uae-police-moroccan-blackmail-aicha-ayach/
Royal Air Maroc to Officially Join Oneworld Alliance in April 2020,Morgan Hekking,"Jan 16, 2020",Frequent flyers with RAM should expect to enjoy greater benefits following the airline’s induction into the Oneworld alliance.,https://www.moroccoworldnews.com/wp-content/uploads/2019/10/Morocco’-RAM-to-Continue-Connecting-Athens-Casablanca-after-‘Successful’-Summer-Performance-681x429.png,https://www.moroccoworldnews.com/2020/01/291333/royal-air-maroc-oneworld-alliance/
French Helicopter Carrier Dixmude Makes Stopover in Casablanca,Safaa Kasraoui,"Jan 16, 2020",The helicopter cruiser will stay in Casablanca for three days.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/French-Helicopter-Carrier-Dixmude-Makes-Stopover-in-Casablanca-681x373.png,https://www.moroccoworldnews.com/2020/01/291331/french-helicopter-carrier-dixmude-casablanca/
Moroccan Consul in Spain: Morocco Prioritizes Women,Madeleine Handaji,"Jan 16, 2020",The consul refuted the idea that Morocco has a chauvinist culture.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Saloua-Bichri-the-Moroccan-consul-in-Tarragona-Lleida-and-Aragon-in-Spain-681x383.png,https://www.moroccoworldnews.com/2020/01/291324/saloua-bichri-gender-equality-migration/
"US Gives $9 Million to Repair Navy Weapons for Morocco, Turkey",Safaa Kasraoui,"Jan 16, 2020","The fund is in addition to another $768,283,907 non-competitive fixed-price incentive (firm) contract for the production of AMRAAM missiles and other equipment for Morocco.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/US-Gives-9-Million-to-Repair-Navy-Weapons-for-Morocco-Turkey-681x450.jpg,https://www.moroccoworldnews.com/2020/01/291320/us-navy-weapons-morocco-turkey/
Morocco’s Youssef En-Nesyri Joins Sevilla in €20 Million Deal,Safaa Kasraoui,"Jan 16, 2020",The promising Moroccan  football player will stay with Spanish club Sevilla FC until 2025.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco’s-Youssef-En-Nesyri-Joins-Sevilla-with-€20-Million-Deal-681x436.png,https://www.moroccoworldnews.com/2020/01/291312/morocco-youssef-en-nesyri-sevilla/
Dutch Boxing Federation Wants Badr Hari in 2020 Olympics,Morgan Hekking,"Jan 16, 2020","Although Hari currently represents Morocco as a kickboxer, the Netherlands wants him in the Dutch boxing delegation at the 2020 Olympics.",https://www.moroccoworldnews.com/wp-content/uploads/2019/01/Badr-Hari-Moroccan-kickboxer-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291310/badr-hari-2020-olympics/
Greek FM Commends Morocco’s Conflict Resolution Efforts in Libya,Morgan Hekking,"Jan 16, 2020",Dendias expressed Greece’s positive view of the Skhirat agreement.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/greek-fm-nasser-bourita-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291297/greece-supports-skhirat-agreement-libya/
Morocco Ranks 12th in Global Retail Development Index,Safaa Kasraoui,"Jan 16, 2020",The North African country dropped five sports from the 2017 ranking.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco-Ranks-12th-in-Global-Retail-Development-Index-681x383.png,https://www.moroccoworldnews.com/2020/01/291299/morocco-global-retail-development/
"US, China Sign 1st Phase of Trade Deal to Ease Cold...",Hamza Guessous,"Jan 16, 2020","The US and China have only signed the first phase of the trade deal, with further negotiations yet to be held.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/US-China-Sign-1st-Phase-of-Trade-Deal-to-Ease-Cold-War.jpg,https://www.moroccoworldnews.com/2020/01/291294/us-china-trade-cold-war/
Spanish New FM Gonzalez Laya to Visit Morocco,Safaa Kasraoui,"Jan 16, 2020",The visit seeks to maintain tradition after former FMs Borell and Dastis both chose Morocco as one of their first official destinations upon taking office.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Spanish-New-FM-Gonzalez-Laya-to-Visit-Morocco-681x454.png,https://www.moroccoworldnews.com/2020/01/291291/gonzalez-laya-morocco-spain/
"US Ambassador to Morocco David Fischer to Swear in Officially, Begin...",Safaa Kasraoui,"Jan 16, 2020",The new US ambassador’s history in business may serve to strengthen the already prosperous Morocco-US economic cooperation.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/US-Ambasador-to-Morocco-David-Fischer-681x387.jpg,https://www.moroccoworldnews.com/2020/01/291288/us-ambassador-david-fischer-morocco/
RAM: Codeshare Deal with American Airlines to Boost Morocco’s Tourism,Safaa Kasraoui,"Jan 16, 2020","The codeshare agreement entered into force on December 26, 2019.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/RAM-Codeshare-Deal-with-American-Airlines-Represents-Boost-to-Morocco’s-Tourism.jpeg,https://www.moroccoworldnews.com/2020/01/291281/royal-air-maroc-codeshare-american-airlines/
King Mohammed VI Honors Morocco’s Jewish Community in Essaouira,Morgan Hekking,"Jan 16, 2020",The King’s visit to Bayt Dakira confirms his respect for Morocco’s cultural and religious diversity.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/King-Mohammed-VI-Honors-Morocco’s-Jewish-Community-in-Essaouira-681x511.jpg,https://www.moroccoworldnews.com/2020/01/291279/king-mohammed-vi-jewish-community-essaouira/
Greece Voices Support for Morocco’s Autonomy Plan,Morocco World News,"Jan 15, 2020",Greece has joined the long list of countries to voice support for Morocco’s Autonomy Plan.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Nikos-Dendias.jpg,https://www.moroccoworldnews.com/2020/01/291271/greece-morocco-autonomy-plan/
Pretoria Withdraws from African Competition Set to Take Place in Laayoune,Safaa Kasraoui,"Jan 15, 2020","The decision to withdraw from the competition is in line with South Africa’s position on the Western Sahara conflict, a stance that openly questions Morocco’s sovereignty in the region.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Pretoria-Withdraws-from-African-Competition-Set-to-Take-Place-in-Laayoune-681x453.jpg,https://www.moroccoworldnews.com/2020/01/291268/pretoria-fustal-caf-western-sahara/
ALSA City Bus to Deploy 700 New Buses in Casablanca in...,Hamza Guessous,"Jan 15, 2020",ALSA and the Inter-municipal Cooperation Establishment (ECI) will share the cost of the acquisition between them.,https://www.moroccoworldnews.com/wp-content/uploads/2019/12/Alsa-to-Add-350-New-German-Buses-to-Casablanca-Fleet-681x511.jpg,https://www.moroccoworldnews.com/2020/01/291262/alsa-bus-casablanca/
Morocco’s Ministry of Agriculture to Benefit From Chinese Expertise,Yahia Hatim,"Jan 15, 2020","Relations between Morocco and China are developing at full speed and in several sectors, including trade, tourism, and most recently, agriculture.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco’s-Ministry-of-Agriculture-to-Benefit-From-Chinese-Expertise-681x383.jpg,https://www.moroccoworldnews.com/2020/01/291260/morocco-ministry-agriculture-chinese-expertise/
"Attijariwafa Bank, Arab Bank Cooperate to Boost Morocco-Jordan Ties",Morgan Hekking,"Jan 15, 2020",The agreement emerged during the Morocco-Jordan Investment Forum in Amman.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Attijariwafa-Bank-Arab-Bank-Cooperate-to-Boost-Morocco-Jordan-Ties-681x383.jpg,https://www.moroccoworldnews.com/2020/01/291259/attijariwafa-bank-arab-bank-bilateral-cooperation/
Morocco and Turkey Have 15 Days to Save Free Trade Agreement,Safaa Kasraoui,"Jan 15, 2020","“It is impossible” to not review the agreement, Morocco’s trade minister stated.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco-and-Turkey-Have-15-Days-to-Save-Free-Trade-Agreement-681x292.png,https://www.moroccoworldnews.com/2020/01/291254/morocco-turkey-free-trade-agreement/
"Morocco to Build 2nd Airport in Marrakech, Increase Hosting Capacity in...",Hamza Guessous,"Jan 15, 2020",Morocco plans to undertake extension projects in major airports to increase the hosting capacity to 60 million passengers by 2025.,https://www.moroccoworldnews.com/wp-content/uploads/2017/03/Marrakech-Menara-Airport-Ranks-4th-Most-Beautiful-in-the-World-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291251/morocco-airport-marrakech/
The Renault Clio is Morocco’s Most Popular Car,Morgan Hekking,"Jan 15, 2020","Despite a declining global market, Renault Maroc maintained a market share of 42.4% in 2019.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/The-Renault-Clio-is-Morocco’s-Most-Popular-Car-1-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291241/renault-maroc-2019/
South Korea’s Hands Corporation Invests MAD 4.3 Billion in New Tangier...,Safaa Kasraoui,"Jan 15, 2020",The plant specializes in the production of aluminium wheels.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/South-Korea’s-Hands-Corporation-Invests-MAD-4.3-Billion-in-New-Tangier-Plant-681x527.jpg,https://www.moroccoworldnews.com/2020/01/291244/hands-corporation-tangier-plant/
Moroccan Pharmacists to Protest at Ministry of Health,Yahia Hatim,"Jan 15, 2020",The pharmacists believe that the new Minister of Health has not kept the promises made by his predecessor.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Moroccan-Pharmacists-to-Protest-at-Ministry-of-Health-681x347.jpg,https://www.moroccoworldnews.com/2020/01/291238/moroccan-pharmacists-ministry-health/
King Mohammed VI to Inaugurate Water Dam in Essaouira,Safaa Kasraoui,"Jan 15, 2020","The water dam, located 30 kilometers away from Essaouira, is expected to achieve 1,500 hectares of drinking water by 2030.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Essaouira-water-dam-681x331.jpg,https://www.moroccoworldnews.com/2020/01/291228/king-mohammed-vi-water-dam-essaouira/
"Morocco, Mauritania Move Towards Concrete Bilateral Cooperation",Morgan Hekking,"Jan 15, 2020","The two countries are committed to promoting trade, industry, tourism, and investment in the region.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco-Mauritania-Move-Towards-Concrete-Bilateral-Cooperation.jpg,https://www.moroccoworldnews.com/2020/01/291196/morocco-mauritania-move-bilateral-cooperation/
UAE Has Not Cut Number of Moroccan Police Officers Operating in...,Safaa Kasraoui,"Jan 15, 2020",Several news reports claimed that the UAE sent back some police officers to Morocco  amid an alleged rift between Abu Dhabi and Rabat.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/UAE-Has-Not-Cut-Number-of-Moroccan-Police-Officers-Operating-in-Abu-Dhabi-M.jpg,https://www.moroccoworldnews.com/2020/01/291216/uae-moroccan-police-abu-dhabi/
"Morocco and Chile in Three Day Talks on Diplomatic, Economic Ties",Yahia Hatim,"Jan 15, 2020",Morocco maintains good diplomatic relations with Chile and hopes to promote bilateral cooperation in several sectors.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Moroccan-Delegation-Discusses-Morocco-Chile-Cooperation-in-Santiago.png,https://www.moroccoworldnews.com/2020/01/291214/moroccan-delegation-morocco-chile-cooperation-santiago/
Italian Renewables Company EGP to Support Energy Transition in Morocco,Hamza Guessous,"Jan 15, 2020",Morocco aims to reach 42% of electricity production by the end of 2020 and 52% by 2030.,https://www.moroccoworldnews.com/wp-content/uploads/2019/02/Morocco-and-Spain-Sign-Memorandum-for-Third-Electric-Link-681x453.jpg,https://www.moroccoworldnews.com/2020/01/291210/italian-energy-company-morocco/
Moroccan Muay-Thai World Champion to Host Training Session in Casablanca,Morocco World News,"Jan 15, 2020",Boughanem has seven world champion titles under his belt.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Youssef-Boughanem-681x383.jpg,https://www.moroccoworldnews.com/2020/01/291208/youssef-boughanem-training-session-casablanca/
"Formula-E Returns to Marrakech, Promises Unique Experience for Car Fans",Hamza Guessous,"Jan 15, 2020",Car enthusiasts and families attending the event will experience unforgettable moments and have the opportunity to participate in a range of different activities.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Formula-E-Returns-to-Marrakech-Promises-Unique-Experience-for-Car-Fans-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291201/formula-marrakech-electric-cars/
‘Free Koulchi’ Manifesto Calls for End to ‘Political Detention’ in Morocco,Yahia Hatim,"Jan 15, 2020",The 2020 manifesto calls for a “Morocco without political detentions nor prisoners of conscience.”,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/‘Free-Koulchi’-Manifesto-Calls-for-End-Political-Detention’-in-Morocco.jpg,https://www.moroccoworldnews.com/2020/01/291192/free-koulchi-manifesto-end-political-detention-morocco/
Ministry Requests Additional MAD 1 Billion for Mosques Renovation Projects,Safaa Kasraoui,"Jan 15, 2020",The ministry will not be able to complete the majority of new projects in 2020 if the funding request is not approved.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Ministry-Asks-for-Additional-Fund-of-MAD-1-Billion-for-Mosques-Renovation-Projects-681x525.png,https://www.moroccoworldnews.com/2020/01/291193/ministry-mosques-renovation-morocco/
UAE Police Arrest Aicha Ayach on Blackmail Charges,Safaa Kasraoui,"Jan 14, 2020",Ayach was allegedly trying to flee the UAE after Morocco issued an international arrest warrant against her.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/UAE-Police-Arrest-Aicha-Ayach-on-Blackmail-Charges-681x443.jpg,https://www.moroccoworldnews.com/2020/01/291186/uae-aicha-ayach-blackmail-hamza-mon-bb/
"Mexico Wishes to Strengthen Friendship, Cooperation with Morocco",Morocco World News,"Jan 14, 2020","Although Mexico’s position on the Western Sahara question has dampened Morocco-Mexico relations, the two countries are looking towards strengthened bilateral cooperation.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/mexican-president-681x383.jpg,https://www.moroccoworldnews.com/2020/01/291178/mexico-morocco-bilateral-cooperation/
Morocco’s Central Bank Joins the Bank for International Settlements,Yahia Hatim,"Jan 14, 2020","Morocco becomes the third African country to join the international financial institution, after Algeria and South Africa.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco’s-Central-Bank-Joins-the-Bank-for-International-Settlements-681x511.jpg,https://www.moroccoworldnews.com/2020/01/291174/morocco-central-bank-bank-international-settlements/
"Morocco, Rwanda Agree to Bilateral Cooperation Monitoring Committee",Morgan Hekking,"Jan 14, 2020",Morocco and Rwanda formalized diplomatic ties after King Mohammed VI visited Rwandan President Paul Kagame in 2016.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/morocco-and-rwanda-681x454.jpg,https://www.moroccoworldnews.com/2020/01/291173/morocco-rwanda-bilateral-cooperation-committee/
Morocco Investigates Taroudant Teacher for Alleged Child Abuse,Safaa Kasraoui,"Jan 14, 2020","The teacher denied the accusations against him, claiming that it was the girl’s mother who had physically abused her daughter.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco-Investigates-Taroudant-Teacher-for-Alleged-Child-Abuse.jpg,https://www.moroccoworldnews.com/2020/01/291167/morocco-taroudant-teacher-child-abuse/
"‘Joker’ Set to Triumph at Oscars, Receives 11 Nominations",Morocco World News,"Jan 14, 2020","American movie “Joker” triumphed at the Academy Awards, with nominations in 11 categories.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/‘Joker’-Set-to-Triumph-at-Oscars-Receives-11-Nominations-681x383.jpg,https://www.moroccoworldnews.com/2020/01/291158/joker-oscars-nominations/
Amazigh Activists: Denying Validity of Yennayer is Cultural Exclusion,Hamza Guessous,"Jan 14, 2020","Recognizing Yennayer as an official national holiday, the activists say, would pay tribute to the Amazigh history.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Denying-Validity-of-Yennayer-is-Cultural-Exclusion-681x511.jpg,https://www.moroccoworldnews.com/2020/01/291151/amazigh-yennayer-exclusion/
"Morocco, Jordan Consolidate Economic Ties with Joint Business Council",Yahia Hatim,"Jan 14, 2020",Bilateral trade between Morocco and Jordan reached $31 million in 2018.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco-Jordan-Consolidate-Economic-Ties-with-Joint-Business-Council.png,https://www.moroccoworldnews.com/2020/01/291150/morocco-jordan-economic-ties-joint-business-council/
"Fire Consumes Fez Medina Neighborhood, Damages Property",Morocco World News,"Jan 14, 2020",The fire has not caused any human casualties or injuries.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Fire-in-Fez-681x455.png,https://www.moroccoworldnews.com/2020/01/291139/fire-fez-morocco/
Search for New UN Personal Envoy for Western Sahara is Ongoing,Safaa Kasraoui,"Jan 14, 2020","Following a series of significant developments in the Western Sahara conflict, special envoy Kholer’s resignation in May 2019 prompted questions about the reasons behind his departure.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Search-for-New-UN-Personal-Envoy-for-Western-Sahara-is-Ongoing.jpg,https://www.moroccoworldnews.com/2020/01/291137/un-personal-envoy-western-sahara/
Morocco Prepares for Drought With New Water-Saving Policy,Yahia Hatim,"Jan 14, 2020",The new water program has a budget of MAD 115.4 billion and aims to guarantee water security and combat the effects of climate change.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Morocco-Prepares-for-Drought-With-New-Water-Saving-Policy-1-681x383.jpg,https://www.moroccoworldnews.com/2020/01/291125/morocco-drought-new-water-saving-policy/
Committee in Support of Palestine Pays Tribute to Morocco’s Steadfast Solidarity,Safaa Kasraoui,"Jan 14, 2020",The North African country continues to express its principled position in defence of the legitimate rights of Palestinians.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Committee-in-Support-of-Palestine-Pays-Tribute-to-Morocco’s-Steadfast-Solidarity-681x382.jpg,https://www.moroccoworldnews.com/2020/01/291129/committee-palestine-morocco/
"Police Seize 5,373 Psychotropic Tablets in Eastern Morocco",Safaa Kasraoui,"Jan 14, 2020","More than 2,000 of the tablets are of the ecstasy brand.",https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Police-Seize-5373-Psychotropic-Tablets-in-Eastern-Morocco-681x449.png,https://www.moroccoworldnews.com/2020/01/291122/psychotropic-tablets-eastern-morocco/
"Greek Foreign Minister to Visit Morocco, Strengthen ‘Excellent’ Ties",Safaa Kasraoui,"Jan 14, 2020",The minister will meet with senior officials to discuss issues of common interest.,https://www.moroccoworldnews.com/wp-content/uploads/2020/01/Greek-Foreign-Minister-to-Visit-Morocco-Strengthen-‘Excellent’-Ties-681x426.jpg,https://www.moroccoworldnews.com/2020/01/291114/greece-morocco-cooperation/
